לקוח,שם לקוח,תקן,תיאור,אחראי לביצוע,שם אחראי,אגף,גירסה,תאריך הוצאה,תאריך עדכון אחרון,פעיל, , , 
7100,Pratt & Whitney Aircraft Group,PMC 4336,PMC 4336  INDUSTRIAL X-RAY FILM,,,,D,28/04/1987,15/01/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4337,PMC 4337  INDUSTRIAL X-RAY FILM,,,,C,02/06/1988,15/01/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4338,PMC 4338   INDUSTRIAL X-RAY FILM IN EXPOSURE HOLDER,,,,B,21/03/1990,15/01/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4339,PMC 4339   INDUSTRIAL X-RAY FILM,,,,,06/02/1998,06/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4350,"PMC 4350    FLUORESCENT PENETRANT, WATER WASHABLE,NORMAL SENSITIVITY",108449,לנדאו אשר,,AA,12/08/1985,12/01/2010,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4351,"FLUORESCENT PENETRANT, WATER WASHABLE,HIGH SENSITIVITY",111534,רוזנשטיין צ'רלס,,AH,12/08/1985,24/08/2015,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4352,"FLUORESCENT PENETRANT,POST EMULSIFIED,NORMAL SENSITIVITY",108449,לנדאו אשר,,AB,13/08/1985,12/01/2010,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4353,"PMC 4353 FLUORESCENT PENETRANT, POST EMULSIFIED HIGH SENSITIVITY",111534,רוזנשטיין צ'רלס,,AH,13/08/1985,11/03/2016,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4354,"PMC 4354  FLORESCENT PENETRANT, POST EMULSIFIED,",111534,רוזנשטיין צ'רלס,,AR,13/08/1985,11/09/2017,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4355,PMC 4355  HYDROPHILIC EMULSIFIER,111534,רוזנשטיין צ'רלס,,AM,13/08/1985,26/01/2016,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4356,FLUORESCENT PENETRANT DEVELOPING POWDER,111534,רוזנשטיין צ'רלס,,AA,18/03/1985,21/10/2014,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4357,FLUORESCENT PENETRANT NON-AQUEOUS DEVELOPER,111534,רוזנשטיין צ'רלס,,AG,13/08/1985,13/08/2012,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4358,PMC 4358  TOOL AND SUPPLY SPECIFICATION,,,,D,13/08/1985,28/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4360,"FLUORESCENT PENETRANT, WATER WASHABLE,HIGH SENSITIVITY",108787,חן שבתאי,12,AA,16/08/1988,10/11/2017,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4361,"FLUORESCENT PENETRANT, LIQUID/GASEOUS OXYGEN [LOX/GOX]",,,,V,30/01/1989,02/10/2006,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4362,"PMC 4362  FLUORESCENT PENETRANT,CLIQUID/GASEOUS OXYGEN",,,,D,30/01/1989,06/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4363,"PMC 4363  FLUORESCENT PENETRANT,LIQUID/GASEOUS OXYGEN [LOX/GOX]",,,,E,30/01/1989,06/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4364,"PMC 4364  FLUORESCENT PENETRANT,LIQUID/GASEOUS OXYGEN [LOX/GOX]",,,,D,30/01/1989,06/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4366,PMC 4366  FLUORESCENT PENETRANT CLEANER/REMOVER,,,,E,07/01/1987,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4380,PMC 4380   OPTICAL HOLOGRAPH TEST FILM,,,,G,08/03/1983,17/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4381,PMC 4381   TOOL AND SUPPLY SPECIFICATION,,,,E,08/03/1983,13/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4382,PMC 4382  FLUORESCENT PENETRANT DEVELOPING POWDER,,,,A,11/07/1990,19/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4400,PMC 4400   TOOL AND  SUPPLY SPECIFICATION,,,,B,07/04/1977,17/02/1986,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4401,PMC 4401  MASKING TAPE  [YELLOW],,,,G,06/12/1977,17/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4403,PMC 4403  ADHESIVE - BACKED NICKEL FOIL,,,,F,28/02/1979,19/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4404,PMC 4404   TOOL AND SUPPLY SPECIFICATION,,,,G,23/08/1979,20/05/1991,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4405,PMC 4405  VINYL PLASTIC ELECTRICAL TAPE,,,,D,16/08/1979,17/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4406,PMC 4406  MASKING TAPE  [CLOTH BACKING],,,,D,20/08/1980,17/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4407,PMC 4407  NYLON WRAPPING MATERIAL,,,,M,09/03/1981,23/08/1999,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4408,PMC 4408  TOOL AND SUPPLY SPECIFICATION,,,,C,09/03/1981,28/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4409,PMC 4409  TAPE - SILICONE - BASED ADHESIVE [LOW-RESIDUE],,,,F,19/03/1982,17/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4410,PMC 4410  TOOL AND SUPPLY SPECIFICATION,,,,D,28/01/1982,28/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4411,"PMC 4411  TAPE, FLUOROCARBON",,,,G,28/01/1982,17/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4412,PMC 4412   CAST NYLON BAGGING MATERIAL,,,,F,28/01/1982,17/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4413,PMC 4413  TOOL AND SUPPLY SPECIFICATION,,,,D,16/06/1982,28/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4414,PMC 4414  CAST NYLON MATERIAL,,,,D,14/09/1982,19/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4415,PMC 4415  MARKER  [PERMANENT - ALL PURPOSE],,,,D,04/10/1983,19/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4416,PMC 4416   TAPE - SILICONE COATED GLASS FABRIC  [BLUE],,,,C,10/07/1984,19/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4417,PMC 4417  FULLY FLEXIBLE POLYURETHANE FOAM [1.0 LB./FT3DENSITY],,,,E,02/10/1984,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4418,PMC 4418   FULLY FLEXIBLE POLYURETHANE FOAM [1.0 LB./CU.FT.DENSITY],,,,D,02/10/1984,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4419,PMC 4419  SEMI-RIGIB POLYURETHANE FOAM [040 LB/CU.FT.DENSITY],,,,E,02/10/1984,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4420,PMC 4420  TOOL AND SUPPLY SPECIFICATION,,,,B,02/10/1984,29/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4421,"PMC 4421  MARKING PEN - FINE POINT, WATER-RESISTANT,INSTANT DRYING]",,,,E,28/09/1984,23/07/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4422,"PMC 4422  TAPE, PLATERS,HIGH TEMPERATURE",,,,C,12/12/1984,27/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4423,"PMC 4423  TAPE, PLATERS,PRINTED CIRCUIT BOARD [RED]",,,,C,12/12/1984,27/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4424,PMC 4424  TOOL AND SUPPLY SPECIFICATION,,,,B,12/12/1984,21/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4425,PMC 4425 TOOL AND SUPPLY SPECIFICATION,,,,B,12/12/1984,06/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4426,PMC 4426  PLASTIC TAPE [NON SEALING TYPE],,,,C,16/11/1984,27/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4427,PMC 4427  TOOL AND SUPPLY SPECIFICATION,,,,B,29/07/1985,21/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4428,PMC 4428  ABRASIVE PARTICLE ADHESIVE FOR SINTERING,,,,E,26/06/1985,19/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4429,PMC 4429  TOOL AND SUPPLY SPECIFICATION,,,,A,06/01/1986,21/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4430,PMC 4430   TOOL AND SUPPLY SPECIFICATION,,,,,25/03/1986,25/03/1986,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4431,PMC 4431  ALL PMC MANUAL HOLDERS,,,,A,16/11/1994,16/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4432,PMC 4432  PLASMA SPRAY MASKANT,,,,C,07/03/1986,19/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4433,"PMC 4433   TAPE, HEAT - REFLECTIVE",,,,C,05/03/1986,19/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4434,PMC 4434  POLYESTER DRAFTING FILM,,,,B,23/05/1986,19/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4435,PMC 4435  ABRASIVE - IMPREGNATED NYLON PADS,,,,B,15/08/1986,15/03/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4436,PMC 4436  TOOL AND SUPPLY SPECIFICATION,,,,B,01/10/1986,28/05/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4437,PMC 4437  TOOL AND SUPPLY SPECIFICATION,,,,,07/11/1986,07/11/1986,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4438,PMC 4438  ORTHOXYLENE ADHESIVE,,,,E,20/04/1987,21/08/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4439,PMC 4439    TOOL AND SUPPLY SPECIFICATION,,,,,23/04/1987,23/04/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4440,PMC 4440   ABRASIVE-IMPREGNATED CLEANING AND POLISHING MATERIAL,,,,A,09/07/1987,21/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4441,PMC 4441  TAPE - ELECTROPLTING [WITH LINER],,,,A,08/09/1987,21/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4442,PMC 4442  TOOL AND SUPPLY SPECIFICATION,,,,A,28/09/1987,22/07/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4443,PMC 4443   TOOL AND SUPPLY SPECIFICATION,,,,,28/09/1987,28/09/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4444,PMC 4444   TOOL AND SUPPLY SPECIFICATION,,,,,28/10/1987,28/10/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4445,PMC 4445  TOOL AND SUPPLY SPECIFICATION,,,,A,28/10/1987,14/12/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4446,PMC 4446   TOOL AND SUPPLY SPECIFICATION,,,,,28/10/1987,28/10/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4447,PMC 4447   TOOL AND SUPPLY SPECIFICATION,,,,A,07/12/1987,16/08/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4448,PMC 4448  INSTANT ADHESIVE - METHYL CYANOACRYLATE,,,,C,27/05/1988,23/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4449,"PMC 4449  TAPE, PACKAGING, PLASTIC FILM  [A-A-1684]",,,,B,30/11/1988,01/07/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4450,PMC 4450  TOOL AND SUPPLY SPECIFICATION,,,,,05/06/1989,05/06/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4451,"PMC 4451  COMPOUND, PROTECTIVE, STRIPPABLE PLASTIC [HOT DIPPING]",,,,A,13/04/1989,08/03/1993,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4452,PMC 4452  JOINTING COMPOUD  [HIGH TEMPERATURE],,,,A,10/04/1989,21/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4453,"PMC 4453  TAPE, ENGINE PACKAGING, PLASTIC FILM [P&W LOGO]",,,,A,28/09/1989,21/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4454,"PMC 4454   COMPOUND, PROTETIVE, STRIPPABLE, PLASTIC [HOT DIPPING]",,,,A,17/01/1990,30/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4455,"PMC 4455   TAPE, HEAT - REFLECTIVE",,,,A,19/02/1990,21/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4458,PMC 4458  TAPE - SILICONE COATED GLASS FABRIC,,,,A,03/10/1991,20/12/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4465,PMC 4465  TOOL AND SUPPLY SPECIFICATION,,,,,27/10/1992,27/10/1992,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4466,"PMC 4466  TAPE, HIGH SHRINK",,,,A,08/03/1993,28/04/1993,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4467,"PMC 4467  FLUOROCARBON TAPE, PRESSURE SENSITIVE",,,,A,08/03/1993,03/11/1993,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4469,PMC 4469  SILICONE RUBBER COMPOUND,,,,B,11/05/1993,22/03/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4470,PMC 4470   RED DYE,,,,A,11/06/1993,05/04/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4471,PMC 4471  THERMOPLASTIC PELLETS,,,,A,24/06/1993,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4472,PMC 4472   FOAMING AGENT,,,,A,24/06/1993,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4473,PMC 4473    POLYESTER FILM,,,,,13/07/1993,13/07/1993,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4474,PMC 4474  URETHANE ACRYLIC - ULTRAVIOLET LIGHT CURABLE,,,,J,10/12/1993,27/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4475,PMC 4475   THREAD SEALANT,,,,,10/12/1993,10/12/1993,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4478,"PMC 4478   CATALYST, SILICONE RUBBER [FAST - CURE]",,,,,08/03/1994,08/03/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4479,PMC 4479  FILTER POWDER  [POWDERED CELLULOSE],,,,B,25/05/1994,13/06/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4480,PMC 4480  TAPE - DOUBLE LAYER,,,,B,29/06/1994,20/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4481,PMC 4481  METHYL CELLULOSE,,,,A,27/09/1994,19/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4482,PMC 4482     LECITHIN,,,,,27/09/1994,27/09/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4483,PMC 4483  CARBON BLACK,,,,,27/09/1994,27/09/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4484,PMC 4484   ACRYLIC RESIN SOLUTION,,,,A,27/09/1994,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4485,PMC 4485  SYNTHETIC GRAPHITE POWDER,,,,,27/09/1994,27/09/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4486-A,"PMC 4486-A   TAPE, PTFE FLUOROCARBON [MIL-I-23594C, TYPE 2, CLASS 1]",,,,A,01/11/1994,21/01/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4486-B,"PMC 4486-B  TAPE, PTFE FLUOROCARBON [MIL-I-23594, TYPE 2 , CLASS 1]",,,,B,01/11/1994,01/07/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4492,"PMC 4492  TAPE, POLYIMIDE FILM",,,,B,01/11/1994,15/01/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4494,PMC 4494  POLYVINYLSILOXANE IMPRESSION MATERIAL AND MIXING TIPS,,,,D,10/01/1995,01/11/1999,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4497,PMC 4497  POLYURETHANE MASKANT,,,,A,10/04/1996,05/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4500,PMC 4500   PERMANENT MARKING INK - BLACK,,,,B,07/07/1987,05/04/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4501,PMC 4501  TOOL AND SUPPLY SPECIFICATION,,,,,07/07/1987,07/07/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4502,PMC 4502   TOOL AND SUPPLY SPECIFICATION,,,,,07/07/1987,07/07/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4503,PMC 4503   TOOL AND SUPPLY SPECIFICATION,,,,,27/06/1989,27/06/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4504,PMC 4504   TOOL AND SUPPLY SPECIFICATION,,,,,27/07/1989,27/07/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4551,PMC 4551  ALL PMC MANUAL HOLDERS,,,,,06/06/1995,06/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4552,"PMC 4552  CHALK ,  WHITE",,,,A,14/11/1988,24/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4553,"PMC 4553   MARKER , CHISEL TIP, RED",,,,B,02/02/1989,27/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4554,PMC 4554     MARKING PEN  [PAINT],,,,C,27/04/1989,17/09/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4555,"PMC 4555  MARKER , BLUE",,,,F,30/05/1989,28/10/1996,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4557,"PMC 4557  MARKER, EXTRA FINE POINT",,,,B,19/11/1991,18/12/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4558,PMC 4558  TOOL AND SUPPLY SPECIFICATION,,,,,26/04/1991,26/04/1991,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4559,PMC 4559   METAL MARKING PENCIL  [HAR],,,,A,23/01/1996,17/09/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4575,"PMC 4575   ERASERS, FINGERPRINT REMOVING",,,,,29/04/1998,29/04/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4600,PMC 4600  THERMAL SPRAYE - BLAST MASKANT [WATER - SOLUBLE],,,,A,06/03/1997,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4601,"PMC 4601    MASKING PELLETS, INGECTION MOLDABLE",,,,A,11/02/1997,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4602,"PMC 4602    COATING , HOT MELT",,,,,19/02/1997,19/02/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4604,"PMC 4604    BACKING MATERIAL, LASER DRILLING [POLYETHYLENE RESIN]",,,,A,23/04/1997,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4607,"PMC 4607   MASKING PELLETS, INJECTION MOLDABLE",,,,,16/02/1998,16/02/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 4608,PMC 4608   SILICONE RUBBER COMPOUD,,,,,23/06/1998,23/06/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5000,PMC 5000   CADMIUM ANODES.,,,,H,26/07/1944,19/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5003,PMC 5003           TIN,,,,G,03/02/1950,27/10/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5004,NICKEL ANODE ROD,,,,P,18/01/1965,19/09/2001,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5005,PMC 5005       ROLLED DEPOLARIZED NICKEL ANODES,,,,N,10/02/1950,04/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5009,PMC 5009     SILVER ANODES,,,,K,03/03/1950,04/11/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5010,PMC 5010     COPPER ANODES,,,,H,03/03/1950,01/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5014,PMC 5014    STEEL GRIT  [SAE G-120],,,,J,12/04/1948,01/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5016,PMC 5016   LOW MELTING TEMPERATURE ALLOY,,,,M,23/05/1949,01/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5017,PMC 5017      BRASS ROD,,,,F,18/07/1952,01/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5022,PMC 5022     NICKEL - CHROMIUM STAINLESS STEEL GRIT  [#60],,,,C,26/03/1990,12/09/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5023,"PMC 5023     CHROMIUM OXIDE [CR2O3], TECHNICAL GRADE",,,,B,10/07/1991,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5024,PMC 5024     FERRIC OXIDE [FE203] TECHNICAL GRADE,,,,B,10/07/1991,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5025,"PMC 5025   MOLYBDENUM TRIOXIDE [MOO3],TECHNICAL GRADE",,,,B,10/07/1991,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5026,"PMC 5026     NICKEL OXIDE [NI0],TECHNICAL GRADE",,,,B,10/07/1991,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5027,"PMC 5027   ZINC OXIDE [ZNO],TECHNICAL GRADE",,,,B,10/07/1991,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5028,PMC 5028   LEAD ANODE [ 7%TIN OR ANTIMONY ],,,,G,17/11/1951,01/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5029,PMC 5029    TOOL AND SUPPLY SPECIFICATION,,,,G,25/01/1955,20/04/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5030,PMC 5030    TOOL AND SUPPLY SPECIFICATION,,,,L,11/04/1955,22/10/1992,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5031,PMC 5031   PLATINIZED TITANIUM WIRE,,,,F,21/10/1966,01/11/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5032,PMC 5032        S. NICKEL ROUNDS,,,,G,21/01/1985,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5034,PMC 5034    CARBON ANODE,,,,E,18/01/1980,11/06/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5035,PMC 5035    DOCUMENT PROPERTY RIGHTS NOTICE,,,,B,18/01/1980,20/12/1984,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5036,PMC 5036      DOCUMENT PROPERTY RIGHTS NOTICE,,,,B,22/01/1980,20/12/1984,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5037,PMC 5037    TOOL AND SUPPLY SPECIFICATION,,,,F,08/05/1981,05/05/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5039,PMC 5039    TUNGSSTEN ELECTRODE - 1% CERIA,,,,D,30/09/1988,11/03/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5040,PMC 5040   CAST STEEL SHOT FOR PEENING [SAE SIZE S-230],116301,רוד דן,,L,13/08/1954,23/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5041,PMC 5041    CAST STEEL SHOT FOR PEENING [SAE SIZE S-110],116301,רוד דן,,A,29/04/1955,20/12/2001,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5042,PMC 5042    TOOL AND SUPPLY SPECIFICATION,,,,J,03/02/1951,03/11/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5043,PMC 5043    CAST STEEL SHOT FOR PEENING [SAF SIZE S-130],116301,רוד דן,,C,18/04/1989,23/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5044,PMC 5044   CAST STEEL SHOT FOR PEENING [SAE SIZE S-170],116301,רוד דן,,M,25/04/1952,20/12/2001,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5048,PMC 5048   TOOL AND SUPPLY SPECIFICATION,,,,H,24/03/1965,08/05/1989,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5049,PMC 5049      TUNGSTEN ELECTRODE - 2% CERIA,,,,G,30/09/1988,11/03/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5050,PMC 5050    TUNGSTEN  ELECTRODES,,,,T,10/09/1954,11/03/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5051,PMC 5051      TOOL AND SUPPLY SPECIFICATION,,,,M,10/09/1954,20/02/1990,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5052,PMC 5052    TUNGSTEN ELECTRODE - 2% THORIA,,,,X,10/09/1954,11/03/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5053,PMC 5053    TUNGSTEN ELECTRODE - ZIRTUNG,,,,K,13/10/1984,11/03/1997,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5069,PMC 5069     TOOL AND SUPPLY SPECIFICATION,,,,E,06/04/1960,06/07/1988,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5072,PMC 5072     TOOL AND SUPPLY SPECIFICATION,,,,D,11/04/1960,19/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5113,PMC 5113    TOOL AND SUPPLY SPECIFICATION,,,,D,16/10/1961,19/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5119,PMC 5119    TOOL AND SUPPLY SPECIFICATION,,,,F,05/05/1964,19/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5120,PMC 5120    TOOL AND SUPPLY SPECIFICATION,,,,C,22/06/1970,19/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5151,"PMC 5151   WIRE, MOLYBDENUM",,,,J,01/03/1961,13/07/1993,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5152,PMC 5152   BISMUTH-LEAD-TIN-INDIUM EUTECTIC ALLOY [CERROLOW],,,,G,21/02/1962,12/03/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5154,PMC 5154       TOOL AND SUPPLY SPECIFICART,,,,D,11/01/1962,19/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5155,PMC 5155     TOOL AND SUPPLY SPECIFICATION,,,,D,05/07/1962,19/06/1987,Active,,,
7100,Pratt & Whitney Aircraft Group,PMC 5156,PMC 5156    TOOL AND SUPPLY SPECIFICATION,,,,D,05/07/1962,19/06/1987,Active,,,
